"","mtstpEii125","mtstp3ci13","mtstpEci42","mtstp5iu98","mtstp3cu2","mtstp5cu17","mtstpLiu130","mtstpLiu133","mtstpEcu38","mtstpAci74","mtstpLci58","mtstpAiu148","mtstpAci73","mtstp5iu100","mtstpLiu131","mtstpEci41","mtstpEii122","mtstpAiu147","mtstpLci64","mtstp3ci12","mtstp5ii105","mtstpEiu115","mtstp3cu8","mtstp3ci9","mtstp3ii90","mtstp3iu83","mtstpLii137","mtstpLcu53","mtstpAcu66","mtstp5cu18","mtstpEcu36","mtstp5cu21","mtstpLii140","mtstp3iu84","mtstp3iu82","mtstpAiu146","mtstp3cu3","mtstp5ii108","mtstpAci76","mtstpEiu113","mtstp5ci28","mtstpAii157","mtstp5ci26","mtstpAcu69","mtstpAcu68","mtstp3iu81","mtstpEiu117","mtstpEii123","mtstpLcu49","mtstpAcu67","mtstp3ii92","mtstpEiu114","mtstpEci44","mtstpLci57","mtstpLcu56","mtstpAiu145","mtstp3cu4","mtstpLcu50","mtstp5ci27","mtstp5ii112","mtstpAci75","mtstpEii124","mtstp3cu5","mtstpAii156","mtstpLiu135","mtstpAiu149","mtstp3iu85","mtstpAii155","mtstp3ii89","mtstpEcu34","mtstp3ii94","mtstp3ci10","mtstp5cu19","mtstpEcu33","mtstpAii154","mtstp5cu20","mtstp5iu97","mtstpEci45","mtstpEci43","mtstpLiu129","mtstp5iu99","mtstp5ci25","mtstpLii141","mtstp5iu101","mtstpEii121","mtstp3ci11","mtstpLii138","mtstpLci60","mtstpAcu65","mtstpEcu35","mtstpEiu116","mtstpAii153","mtstpAci77","mtstpLcu52","mtstp5ii107","mtstp5ii109"
"mtstpEii124",293377.267923238,1188269.81517245,226345.085395636,1280595.0702275,1175320.41858773,1286698.45148909,1159236.38770701,1191279.88225626,466424.401201509,1176595.90767307,1230125.5367548,1115672.44147409,1163281.40087055,1279115.66022397,1359253.43921117,241085.193268793,340900.512396826,1171614.32951056,1081765.46619241,1217613.92324971,1147504.08337881,217089.203581012,1148355.21440621,1191048.29472093,1227916.87863558,1188258.87961235,1077752.75765357,1309024.95073421,1221770.52257364,1273893.21817423,276563.710965382,1287653.27974579,1128794.72250453,1191720.00837368,1178244.3669304,1138940.76913837,1195881.52734603,1159318.72999128,1150540.75940121,534390.305280576,1285241.10303004,1144423.68290706,1275937.19950239,1170513.46812943,1147382.31468766,1184495.08366915,269346.208636209,362969.31111164,1148528.95350772,1227553.6233058,1194128.53356718,265060.802012666,274615.443121861,1086461.3501892,1128605.96437334,1208164.78767963,1195450.03528384,1259043.73386297,1282566.76480204,1071306.13360807,1192085.06166091,0,1160504.04859623,1276277.39573164,1089291.08435063,1192221.69157046,1248442.86545106,1156939.12529846,1265285.43092442,218931.17386661,1208125.40088293,1222263.22698951,1272508.92964807,292349.732269967,1150759.70604503,1283746.30703872,1026117.446896,181677.678874554,226431.216728646,1195574.84102327,1266166.30884998,1234785.35836127,1235660.30993142,1257278.42950582,270661.805123256,1188404.85928789,1197314.4706466,1225917.31077481,1183425.08863515,210738.092144791,186405.97083678,1126420.56872249,1190109.57546445,1156659.1755856,1256401.16831875,1239393.26125158
"mtstp3cu5",1264898.45855112,218035.055912016,1144524.14221645,656432.990183175,200889.490037811,633880.893427367,930563.026506257,1024635.48815326,937418.103532137,1192370.23026236,1079560.24320561,1070857.93360509,1179899.29645356,679971.293589925,1176667.86194154,1239866.8483882,1290898.67321797,1149747.77082814,954962.896483489,304961.813313727,762478.896616303,1203583.77709297,199558.237289827,236537.178305337,357586.243161152,242319.86056034,972426.873348057,1247753.09783188,1191776.3821041,776911.570143551,1060145.22460393,645542.999064582,894157.629002715,243366.913935401,261629.23117403,1122601.2151073,243631.412720677,775210.736779434,1132744.14647152,1153846.30217109,728154.736787892,1123165.74489077,816371.079597938,1151064.87037521,1018591.66271491,223416.436490693,1041963.92788693,1037363.82072935,948926.015477533,1296101.8475942,288741.070309231,1258286.60561985,1227923.2789025,972373.289840865,1018209.45617986,1205811.63837916,219844.252161911,1115494.69903829,678535.936016311,749304.213518296,1117071.65092454,1160504.04859623,0,1342470.77002722,1000453.40276244,1191650.99530902,584551.617885454,1168487.81282169,640459.302461424,1222998.96251084,334814.943126547,368018.808938282,740921.134406195,1069580.40072148,1090808.05692937,618676.744018454,677610.660244936,1142102.72708242,1110309.57238184,1009246.12395557,646257.378759785,789746.823218038,1077080.19573159,838600.499154959,1069155.4669892,278917.212559613,1059650.09929036,1055346.62679007,1178320.40964777,1142475.66348832,1161772.09087908,1106662.96485772,1213178.69841194,939295.16880358,720445.31391537,810005.719153041
"mtstpAii156",1248024.3854831,1342526.17062333,1252355.34453151,1395030.79702981,1357419.34371862,1381204.91692122,1103830.36171293,1152031.73111089,1324707.23214957,356967.097080644,1007436.53144632,638225.362705536,399299.841178234,1401717.6145882,1073651.30693749,1216412.69540375,1248807.66848356,503795.037957142,1042202.12942047,1356042.19188853,1408121.60851545,1297357.32510086,1346486.8408878,1346477.75743421,1358678.27040678,1360385.31647018,1192782.21772086,1063906.06381902,433177.712473483,1411515.58845425,1283676.48863303,1391732.09445132,1105126.1960388,1357357.30121118,1356913.64972262,418456.737780608,1345900.37011924,1422932.23251261,558735.021501965,1233926.66711579,1396806.45701461,477353.657021261,1401863.46747485,532446.965740284,766218.88906969,1353755.11195201,1325594.14388191,1318101.45798569,1104257.24263234,260074.199717475,1356598.55899787,1218027.0582002,1248975.07917775,1077193.16504945,1130370.94525108,392899.343133103,1352843.82855422,1055140.95803865,1407521.09932651,1418884.67222052,804220.524913665,1276277.39573164,1342470.77002722,0,1141788.94102705,420130.147107346,1273267.83764614,434279.756790421,1299168.93085691,1223190.83072428,1338100.39854842,1371106.43318984,1401470.674213,1278949.25993906,552526.555373422,1394274.41346122,1414306.51197439,1263519.46294396,1257007.25623872,1101998.82117445,1368656.16620959,1414887.88283013,1009291.63716575,1415336.96903117,1292227.53991275,1338571.64834024,1093333.87400511,1158004.47722581,389061.49818638,1261422.32668937,1277684.04008239,429095.747486884,379945.796449093,1129913.11860586,1378339.99706861,1408052.30907669
"mtstpLiu135",1202100.43955597,1021338.84440108,1007186.58178685,1132365.47613972,1020549.2361031,1126076.19494781,455717.553068188,348459.729487955,1038782.95541256,1023335.00999302,592016.069197032,798922.809381995,990764.719498668,1135730.76772543,850614.72470715,1176657.43509212,1239145.06126378,954418.316015113,319602.337399827,1045866.69844757,1124280.23334844,1165620.60260186,1002139.80612168,1031776.35481606,1053244.78155215,1027956.10448067,473948.961901744,628207.384441039,993803.311056274,1161209.77118932,1033310.46731668,1136082.95014853,400788.867631772,1024185.84158678,1014672.20727127,955629.309125067,1025838.67019684,1138123.07060665,932247.173311501,1147909.05093916,1146155.67494915,970974.326774389,1180316.00711787,872961.851677119,890914.784326585,1022512.04837877,1008237.20538493,1063808.95809935,380432.209640588,1069107.32485688,1037102.34531525,1192420.18678905,1184911.1823629,316086.579795234,307198.666513068,973904.913468528,1028396.61445055,554908.23837266,1150607.76067086,1105475.87912374,928187.483646923,1089291.08435063,1000453.40276244,1141788.94102705,0,953616.297210923,971295.964628884,922750.224624899,997923.782001406,1162706.84295708,1041283.5689167,1070805.18203411,1147293.9250284,1090027.78392019,934021.875787083,1136596.42341907,1058199.04658686,1109499.0071886,1107217.13656966,413936.781687393,1110102.24813913,1164492.79625471,576694.745920817,1164081.40385959,1089353.40655819,1034375.04894597,363389.493667909,408094.795136879,985366.159061912,1074019.42152423,1061312.78921253,933180.293539633,1023934.96760745,364345.117490698,1147693.92245227,1144981.06114317
"mtstpAiu149",1263586.10657141,1190907.84452109,1162083.04342818,1267223.47253666,1206097.75560425,1258477.97895443,941243.026346316,1034058.69070068,1232014.97010096,267043.323928501,869117.353587703,316794.004667136,234636.770753594,1275628.87866758,893831.108873147,1242947.20093767,1280418.48031365,260183.324882332,885909.637467701,1211394.13659641,1284373.35893629,1240050.00087688,1198685.95034112,1199824.47276878,1214188.74153175,1210819.77529831,1054041.65954156,967822.82207908,184272.492695069,1296598.28825598,1181728.17610631,1270037.35524652,976089.100507901,1208300.18369171,1207847.14408858,249132.223899446,1196221.70829564,1298958.79748686,292032.597131706,1221811.45532307,1281814.41582605,287848.571645917,1294672.50985769,232882.188791223,449948.504859704,1200098.11539423,1192988.53549173,1221145.55274421,954832.925887052,311597.088485189,1214075.85229425,1231197.75360604,1257256.0311131,906645.843466894,944317.755628925,188845.971099114,1204404.7217121,861749.231213738,1290587.14524184,1296972.00183454,512664.934892515,1192221.69157046,1191650.99530902,420130.147107346,953616.297210923,0,1139646.33319529,222921.221890323,1174151.87514861,1226198.32577559,1190079.10572128,1241337.85098142,1280961.23625468,1215285.7617401,279464.833752843,1287030.82983707,1280011.97109957,1216011.1453281,1222122.04392715,963514.097726716,1238230.76688047,1298553.52096669,870262.567458749,1292311.34032702,1218235.9473571,1198858.88503154,907366.794016309,1052790.10726279,301484.673451165,1173243.71822637,1171132.61045206,256942.744717861,237995.281400884,995636.344704565,1260410.97573708,1291841.25253981
"mtstp3iu85",1322927.57871304,535524.584975449,1230083.88048435,731822.916520242,566089.997024466,660095.451567709,866560.437643524,955345.102087379,1066562.08046853,1132751.32503784,987154.100614218,1038379.89701365,1140454.45563831,737548.965916371,1065165.14613866,1300651.99497617,1352722.80025771,1087987.21006299,900910.331128545,533201.881008862,943818.262919321,1283344.93303706,609117.600332167,548487.47905266,534272.285144066,567734.349489628,953125.155926538,1166112.31862057,1120882.25096182,883331.457715803,1156591.22667494,692269.067683514,851332.676758656,558554.049436199,570266.67903412,1073739.23037992,552925.094940244,969846.313576958,1085483.77595241,1220825.90151317,737121.561804753,1065745.31662943,904373.04714772,1098180.02711003,979530.910807032,551568.635218859,1147489.28443027,1143022.01779451,895775.833755094,1234880.83410431,560052.911003021,1313515.18358272,1306607.05443474,933433.007438187,970566.326197496,1139929.56110436,563169.193769695,1025276.07199202,713940.935788339,937302.190862428,1060325.4437857,1248442.86545106,584551.617885454,1273267.83764614,971295.964628884,1139646.33319529,0,1121278.87340979,218940.374062674,1290529.58165341,518313.916968593,580435.000262755,847975.751614445,1168490.88932676,1054553.98661166,648743.827301088,868831.920828687,1226109.8060825,1200860.76069655,936550.595263202,692971.486392646,920779.414018691,972458.860684446,936994.353218472,1167916.18709431,569794.139650862,987113.912634648,986227.956949651,1112887.24517546,1217341.94185982,1245994.76070707,1054964.49252485,1161324.50866603,891336.8707507,851121.189272843,902424.227903807
"mtstpAii155",1234180.25933543,1169323.31501659,1114104.10539271,1248469.53885577,1183051.96048886,1239483.59079185,953809.656883936,1020465.45180781,1185107.68614614,294060.366037603,856722.279539376,326491.624798728,239814.499742741,1256489.42150875,949223.393315138,1210872.08235393,1252004.34780233,327382.21554773,856925.248125346,1188790.31221474,1243406.94908896,1211397.36385879,1170327.53162196,1175343.53633432,1191076.78570392,1189229.77566321,1025790.5122771,965363.319033214,275342.454699619,1270898.39838579,1138656.48375845,1251390.54936566,953396.323906225,1188052.42008423,1186641.22540855,279554.801020625,1177779.86670821,1260744.34883836,334769.891661723,1191160.04201364,1254796.93044673,305972.016360909,1266550.63596845,258721.683937735,486294.108098416,1181661.14591782,1145643.20572447,1169581.1917131,947509.573331757,336160.667752952,1187571.62638161,1204854.3428131,1222534.57324494,878830.180901779,927549.594882612,212163.492539651,1183478.13424541,873575.61832138,1259603.10304254,1243323.37816901,548619.704205939,1156939.12529846,1168487.81282169,434279.756790421,922750.224624899,222921.221890323,1121278.87340979,0,1145450.78493922,1198803.26566324,1170783.4543476,1208209.86301824,1259576.55448726,1182955.11562671,285839.598422292,1258224.67085983,1229797.15540389,1180712.92739137,1188258.61903287,959570.613184366,1219569.12750095,1266238.80277725,856973.868664204,1272087.76125507,1172976.89096246,1168512.92407209,861696.852520744,1030970.3924044,341623.310184907,1141423.54160631,1140292.58205548,212008.434589435,297195.757214618,987998.196574699,1232685.15411114,1264503.98747597
"mtstp3ii89",1339794.99155424,573946.436912057,1246517.37096396,771642.562238913,610099.698117992,701863.54062604,915141.017659175,987659.969364234,1098531.07162773,1163156.80973106,960067.26957054,1080614.74631287,1174331.29397147,770859.684001785,1048309.84674946,1318159.44607967,1370923.22121717,1126878.00374136,930951.219661033,548457.479724349,977611.102729065,1307334.14654241,647313.729267824,558219.227338428,543121.905062395,594124.747704226,974195.02227849,1142860.71937053,1161705.21480994,923390.319157047,1187869.86297356,726716.030645706,890464.671316035,595179.812625277,597386.157605227,1113639.57233722,579520.359470682,1003090.52899627,1126673.49954398,1235418.8146722,760964.079480435,1103082.89528819,932920.746846052,1132594.32780098,1024542.61620274,581622.040173383,1179723.19511783,1159139.0525284,938730.702866634,1263783.39920226,575463.509444512,1336780.73603177,1322016.08677478,952526.358739112,1007363.57615749,1172947.0790581,600311.423613709,1015312.21672502,726007.646625884,958930.435050521,1102179.15505749,1265285.43092442,640459.302461424,1299168.93085691,997923.782001406,1174151.87514861,218940.374062674,1145450.78493922,0,1313513.00915374,539835.101414829,585498.513221079,883454.783929852,1191274.3907321,1092097.03750582,698379.646647482,905240.390270357,1244735.13922288,1218078.54533589,965832.445087602,735322.946216014,948553.625961368,947326.685325882,984527.067743769,1182324.45553202,582519.408158558,995296.378365514,1014730.17733882,1152705.25977473,1240138.04827244,1274056.08751111,1088990.34932615,1196090.47057962,939383.46931727,881350.802199998,932836.251440589
"mtstpEcu34",237400.197235759,1255165.74171284,265589.742920913,1327660.22554288,1232771.96000349,1331941.12387149,1197025.47076472,1222655.10833878,533217.14773224,1178424.8539794,1259623.36959213,1164258.87973919,1181811.12160117,1329918.36900543,1376870.96670916,170799.775326344,275041.895869782,1194000.27997072,1151148.06948081,1282866.99026134,1201534.77559229,218921.107285196,1209144.14612888,1254464.81099862,1290612.4432808,1244956.93003706,1154420.22608528,1333074.92210557,1237425.85917213,1309109.41028633,360096.275742642,1339143.72366549,1186799.16593171,1248243.03845495,1237751.51621387,1144599.13179782,1248637.55543934,1228850.61216926,1195431.0914336,517140.525460006,1342216.01554761,1162664.16380908,1325638.88294327,1205643.29701473,1189329.94953439,1240854.79454924,391963.359525697,452095.7156552,1190933.48277666,1232346.30396082,1259620.42010099,127391.861799985,234968.059284264,1164968.93364254,1188173.65760836,1231474.23340524,1253585.46965057,1298570.13756398,1343775.10919899,1144859.20856685,1237248.99082808,218931.17386661,1222998.96251084,1223190.83072428,1162706.84295708,1226198.32577559,1290529.58165341,1198803.26566324,1313513.00915374,0,1272704.24136038,1285003.0510154,1315469.63907057,332149.388910143,1187640.34140382,1333977.77037467,1100864.90706293,217280.252180678,245837.917987231,1231831.08777001,1310284.9924679,1287806.79835684,1266915.74250975,1294939.83715154,331358.02059078,1249638.11904088,1264697.11155525,1270976.23174835,1164409.93488525,224718.212655267,231771.351502172,1143288.95429085,1207171.38766896,1200013.89553136,1307354.26554778,1295249.81561441
"mtstp3ii94",1303858.80516368,214683.372936929,1192086.26889613,677239.447529532,279530.112425136,644170.09111995,953880.320103367,1059033.30626824,997162.675716516,1186497.58622223,1081345.99777557,1077116.54692714,1195040.42743717,688059.255511368,1174844.04248271,1280312.6079006,1326653.24671644,1151421.47992157,981886.800169854,158964.738797876,843309.680254225,1258373.21881945,336492.872640817,192831.677919143,162049.254506798,214083.832025468,1006045.02125692,1266887.87473983,1190436.46756789,837287.204017679,1118544.0161084,680189.331673976,915774.631712041,247512.26556155,252420.741121556,1130544.8518099,243803.076415159,845509.153257709,1143069.6799365,1199780.86861224,726878.761839457,1120821.35021434,861617.967258989,1154982.15536176,1031216.99772202,235897.891160719,1102624.19073121,1087449.90067654,972947.933716615,1301191.52627236,184301.778045062,1304731.20411127,1268607.51178793,998549.452780327,1055367.76540002,1210311.26615465,246960.570776037,1127694.81724802,678256.846761001,831819.843170807,1119846.70415147,1208125.40088293,334814.943126547,1338100.39854842,1041283.5689167,1190079.10572128,518313.916968593,1170783.4543476,539835.101414829,1272704.24136038,0,233169.959998924,799610.958612778,1130456.51339509,1108560.69734611,643150.633972058,755226.240977165,1190104.61513017,1154786.34906114,1033601.2441208,653022.412513974,851794.968407184,1076879.21242701,897602.040440127,1113819.4715648,263820.958052978,1081699.2424737,1082062.15138143,1187069.7524245,1195635.09680492,1215682.6543891,1108638.01593527,1217716.33225039,974009.167090867,767805.766407389,862345.791415823
"mtstp3ci10",1311052.78694988,292100.960193752,1207222.98041891,668324.220902774,303031.06630618,630471.346715303,1008475.36121941,1091355.84442414,1023629.41686694,1234847.1394062,1132685.28371394,1129193.07798574,1237641.90028214,678992.971886065,1234998.05069846,1288433.64215206,1337304.67709681,1203334.1633445,1022700.85611035,210481.339371872,848843.318320479,1270894.34510707,362503.969823761,218863.324011864,237787.038086731,249840.482013338,1034938.1500078,1288673.90709099,1245413.74163391,820310.23738497,1138664.56605062,662910.12213547,965777.523685777,278929.9238145,279996.629003495,1174712.33039644,245664.630176074,853902.496497952,1192171.73788546,1204887.07366084,701440.952053264,1172647.55772844,852783.442362445,1209259.37395752,1083831.09993414,293396.355474973,1122533.25329648,1105180.11679901,1029445.33689242,1332268.85158718,226550.950892871,1314071.13942958,1279457.16622351,1032077.00292838,1089375.93095146,1251396.51833755,259646.219329426,1179040.80984187,646306.927401527,851416.839234723,1174308.57020917,1222263.22698951,368018.808938282,1371106.43318984,1070805.18203411,1241337.85098142,580435.000262755,1208209.86301824,585498.513221079,1285003.0510154,233169.959998924,0,796537.970594167,1143652.89489702,1157687.98988316,627917.714988648,790965.28270326,1203531.25794626,1169143.14899826,1083012.01190759,646772.762646504,838747.445038345,1129312.20311131,895132.544020212,1127423.54846196,278033.277184247,1121373.82970164,1112207.06463471,1227086.39584888,1209890.60683196,1232688.45264107,1154764.25161104,1261243.36816761,1021662.94775772,772739.681617047,872916.290503778
"mtstp5cu19",1323438.82953907,793599.600658036,1296771.58468803,337393.006637531,740453.774943271,388294.39881591,1120636.51166305,1166331.95901358,1164731.5252604,1270986.60458546,1194022.80146664,1199327.36480271,1272905.22660923,329465.050751419,1271941.87526295,1333419.38412173,1365221.34757997,1239511.11331987,1124863.42578458,794654.843654569,436157.10450965,1264566.45123638,789538.015103298,766610.908549515,800841.056942373,743368.101603537,1130586.82577663,1313565.77334416,1272714.36348694,159892.937241392,1220052.33200532,366445.836275665,1097899.42071024,728958.568920069,758993.303268657,1219626.17216467,712973.715455596,467817.232219919,1218392.74779456,1233306.79832282,369901.733260979,1203824.08790896,239642.383902063,1257473.43112899,1141653.15075302,723410.916915368,1187646.10705466,1158961.08837073,1125991.2004092,1357969.9846527,735960.566390954,1324825.80574495,1341072.84696853,1142586.05918488,1170108.5473017,1287978.76972297,739096.829027706,1228821.85484928,449436.312883555,655707.345865307,1222788.37319752,1272508.92964807,740921.134406195,1401470.674213,1147293.9250284,1280961.23625468,847975.751614445,1259576.55448726,883454.783929852,1315469.63907057,799610.958612778,796537.970594167,0,1164588.36489282,1195125.73523977,491291.501571885,863683.739515132,1240122.09618624,1238608.8157216,1144214.70934727,361802.209161126,310126.538233394,1190503.27283695,318037.41664829,1191313.21591165,713980.875007185,1206770.79349322,1188026.78890365,1253597.3417298,1227367.75166399,1289611.19504432,1210182.49508999,1288952.11259076,1120942.40906498,236451.650262335,349506.562597287
"mtstpEcu33",456041.196655606,1108383.36775694,328800.459236079,1189897.81040173,1079091.05987504,1205001.49033641,1110124.12834001,1159401.49942439,361456.650416937,1176429.56601167,1227771.25504617,1133368.44615303,1182984.41195144,1198190.99450422,1356478.00410779,390264.848675986,484631.702531438,1178804.24989234,1075999.4289983,1140423.54934245,1037084.59129553,289258.674516846,1050851.61870394,1109795.55167349,1148447.99166455,1094128.0794061,1050426.21735497,1318487.64689059,1227754.8603695,1174094.55819674,242926.802680043,1206093.30174058,1079865.05267649,1100425.42101432,1084338.80604542,1127444.73200725,1101616.1188822,1088643.9262426,1177955.20908859,446028.000775113,1203079.78198471,1139675.4247172,1195340.62524811,1192521.22607005,1138101.94321759,1088872.06470403,269894.982270224,230410.121814145,1113553.87345786,1243881.94413609,1114690.07344057,383335.070522215,429613.388355926,1075284.65972668,1130489.16701298,1223667.43426741,1105928.16790479,1277727.07570787,1207283.45366216,940204.766315902,1207813.75763271,292349.732269967,1069580.40072148,1278949.25993906,1090027.78392019,1215285.7617401,1168490.88932676,1182955.11562671,1191274.3907321,332149.388910143,1130456.51339509,1143652.89489702,1164588.36489282,0,1167174.17907526,1199293.80701431,869230.99333144,278617.632262566,257330.237998729,1169163.52515578,1175385.13670955,1149164.3353209,1232482.68510495,1177112.42449215,208206.216044117,1109693.14854145,1229943.25915486,1210009.2574271,1181175.23832784,237542.271929049,337166.213690755,1118660.46433081,1211676.77228264,1109089.20766644,1160167.58640469,1148798.12113424
"mtstpAii154",1223514.43739846,1104387.36875938,1143443.80597158,1197349.38964642,1127701.37722665,1185419.01611647,887369.492161125,992561.444316448,1148426.73273712,283854.68335605,795848.53374294,297662.440783472,247564.079572052,1208855.16289818,849808.693926666,1198907.60576529,1249127.59736421,265446.755172752,822901.617820512,1126924.97834969,1172731.916417,1201411.50905574,1116521.4802449,1101604.75377143,1129798.5590025,1133503.77290336,993733.260387784,965089.918351352,284853.61243029,1203919.73610226,1123953.82220799,1200542.2395157,902342.728561234,1126674.44250293,1125823.95505046,307326.456464331,1114168.16923508,1207826.13623771,213039.765492743,1185932.85992843,1206784.44412634,274994.733883358,1200330.29755911,284493.343303469,341356.43164324,1120534.31916376,1136057.72903619,1143889.55583119,892233.938307238,449854.147137616,1128597.74658567,1199230.07651634,1207979.23302855,872190.767201793,916590.489310489,329685.978363122,1117112.73195797,830661.874481386,1214933.35998085,1194053.36183924,441062.446954254,1150759.70604503,1090808.05692937,552526.555373422,934021.875787083,279464.833752843,1054553.98661166,285839.598422292,1092097.03750582,1187640.34140382,1108560.69734611,1157687.98988316,1195125.73523977,1167174.17907526,0,1214035.79350691,1176139.11459939,1167519.01537497,1173570.55549172,900399.877132558,1166128.78507205,1206744.26274542,797274.709247185,1207283.1327504,1157319.5002484,1091587.58160029,870375.753474094,989275.705424092,361139.13588147,1137070.12987864,1153632.3267748,245522.844397479,296376.379553212,938899.475998332,1163162.35021046,1199079.26305438
"mtstp5cu20",1352854.34252603,650379.771985097,1297182.81452083,311717.215860039,615583.035232275,268201.572658489,1085223.09719811,1140310.62886234,1122996.16035237,1276130.24399607,1199870.12090135,1194315.91646784,1283938.50999391,309412.551073717,1285046.1445417,1345398.39779143,1393824.41598569,1249063.66107757,1113734.19053065,634689.546744576,760230.884973969,1309782.08779828,667068.01538971,636864.929091964,663294.739484284,609584.108974399,1129519.84559671,1324146.51654681,1285577.17288589,520071.171377406,1221301.99728962,280208.777406075,1066214.23315872,596838.841658987,637142.35476968,1219007.95854865,608509.753646839,755533.452882392,1240675.2025344,1250297.84667454,353026.479689891,1215144.64416806,594397.0673868,1268885.12453192,1151146.63930113,595231.014147935,1194897.6919327,1185445.45765134,1118051.14599924,1362677.45128254,597783.256735113,1357092.02421082,1339737.93976631,1128165.69336382,1165092.9116503,1293408.69057286,603349.186649571,1237499.29095134,326864.724972386,837971.439795458,1231906.86258638,1283746.30703872,618676.744018454,1394274.41346122,1136596.42341907,1287030.82983707,648743.827301088,1258224.67085983,698379.646647482,1333977.77037467,643150.633972058,627917.714988648,491291.501571885,1199293.80701431,1214035.79350691,0,890330.843421108,1257522.07944152,1251345.70934764,1150816.29152886,320911.873622919,585974.02768645,1188793.51052603,663529.569916213,1212080.42101841,623434.0375686,1201637.04273116,1169517.04505243,1262851.33965103,1257073.70953676,1302186.59008648,1212386.89190107,1295572.60928385,1091213.97725731,502649.657408411,680257.288755792
"mtstp5iu97",1177413.65129619,708862.136921121,1049008.18382228,865149.079725448,702582.283213468,902070.861970136,1048121.50935125,1107402.42857072,765638.704825401,1273835.77505325,1207535.86189239,1150771.52816361,1264945.82589608,878460.797889092,1311865.86733381,1141319.26235654,1208989.52144548,1228088.65673385,1059246.50720201,768680.30710864,674937.465392871,1027578.91863413,641549.530013809,724514.732595612,763255.486547229,728292.584730353,1002358.60926735,1336851.78459849,1291970.62775733,873762.239228534,899705.973212486,878896.451385339,999228.829934031,727050.017269856,710186.9620806,1185207.12144794,741562.442140839,685182.069738456,1220369.84341222,937956.47358622,897333.960716279,1201005.59615933,842133.569500201,1242823.03213437,1104458.02584253,709363.386108833,873301.396569857,805779.917020743,1064324.67242176,1362615.69841191,755544.41878679,1149085.84280546,1143326.73030251,1052613.98796152,1106788.35014429,1279720.68014473,741132.310443333,1243785.1453962,866066.085841334,395230.422019092,1230633.02960393,1026117.446896,677610.660244936,1414306.51197439,1058199.04658686,1280011.97109957,868831.920828687,1229797.15540389,905240.390270357,1100864.90706293,755226.240977165,790965.28270326,863683.739515132,869230.99333144,1176139.11459939,890330.843421108,0,999961.587291767,976159.705964557,1127010.27861229,854650.389733865,791133.819960791,1200743.91107018,828073.347310299,897666.514192034,743185.66795268,1172281.0328518,1162752.63932527,1263788.10436341,994624.62951311,1040088.71401599,1174412.75124767,1296969.36016104,1041615.34268128,849413.46041266,777744.585943129
"mtstpEci45",275777.657233277,1167223.97933692,214375.324666334,1248576.40733012,1157015.45064082,1259845.73011091,1145523.85471336,1184632.10039202,392823.325053436,1174411.91511278,1233169.48640449,1140507.8603951,1170362.67910911,1250082.60764925,1368525.53334054,232239.186450728,333505.028125009,1188422.17930478,1082324.74497617,1199130.46617697,1114136.35468663,222463.234370362,1127789.72062319,1170998.49118017,1210018.34827255,1169017.18836257,1075395.04828505,1320409.25580021,1229044.48104924,1244222.2876179,246613.955765697,1260122.41110773,1114121.75810167,1171285.1903501,1160445.96288181,1148485.33417918,1175390.06160426,1135379.2168074,1171568.74439345,502765.935347705,1249909.29895655,1146826.21411906,1248558.938698,1195188.72324186,1154142.81002943,1165167.39123839,259611.21649477,343018.588246116,1139654.76765961,1228066.67477038,1175656.75463847,245519.927079605,234034.28958064,1084555.38794534,1142093.91185438,1228007.90527581,1177672.15424452,1278160.09079747,1253440.76690334,1040702.04294084,1206675.68923947,181677.678874554,1142102.72708242,1263519.46294396,1109499.0071886,1216011.1453281,1226109.8060825,1180712.92739137,1244735.13922288,217280.252180678,1190104.61513017,1203531.25794626,1240122.09618624,278617.632262566,1167519.01537497,1257522.07944152,999961.587291767,0,142497.306418809,1193454.14232385,1239135.08811879,1206632.63072356,1241564.89201414,1231395.73863258,229531.945151546,1168209.28600119,1228463.0070495,1223617.48194511,1171399.59705123,194465.605323585,210929.275507792,1132975.83891415,1187299.06635333,1143793.95639447,1226437.20491983,1204408.52184088
