genes	third_instar	fifth_instar	early_pupa	late_pupa	adult
lcl|KZ248672.1_cds_OWR43504.1_8608	1.36636	20.9625	0.0	0.0	0.0
lcl|KZ248672.1_cds_OWR43505.1_8609	114.841	104.012	28.04375	75.9999	172.574
lcl|KZ248672.1_cds_OWR47196.1_8610	16.0828	7.27809	9.14579	15.6215	11.51
lcl|KZ248672.1_cds_OWR47197.1_8611	8.03014	5.00731	12.693200000000001	6.07841	6.75285
lcl|KZ248672.1_cds_OWR47198.1_8612	72.6554	39.1265	147.487	45.6824	33.5916
lcl|KZ248672.1_cds_OWR47199.1_8613	109.855	150.615	310.5925	144.229	258.062
lcl|KZ248672.1_cds_OWR47200.1_8614	10.4342	8.16176	1.7689749999999997	1.05536	2.07043
lcl|KZ248672.1_cds_OWR47201.1_8615	25.8758	16.2579	1.1541335	18.7144	7.15173
lcl|KZ248672.1_cds_OWR47202.1_8616	287.8	316.462	22.39975	46.7772	66.1861
lcl|KZ248672.1_cds_OWR47203.1_8617	11.2414	6.4604	14.2218	6.82065	6.77135
lcl|KZ248672.1_cds_OWR47204.1_8618	0.123927	0.0475922	0.37818345	0.10451	0.323666
lcl|KZ248672.1_cds_OWR47205.1_8619	0.0	0.0	0.0	0.0	0.0
lcl|KZ248672.1_cds_OWR47206.1_8620	10.2407	6.63174	7.2881599999999995	6.69141	3.59335
lcl|KZ248672.1_cds_OWR47207.1_8621	2.73165	1.67494	3.756715	2.33686	1.96248
lcl|KZ248672.1_cds_OWR47208.1_8622	0.0611537	0.0494278	0.922401	0.115702	1.4092
lcl|KZ248672.1_cds_OWR47209.1_8623	2.86592	1.92697	4.382525	2.55826	2.37042
lcl|KZ248672.1_cds_OWR47210.1_8624	61.979	13.0099	12.94455	13.7108	9.86816
lcl|KZ248672.1_cds_OWR47211.1_8625	3.9847	0.372513	0.2379145	0.594475	4.78142
lcl|KZ248672.1_cds_OWR47212.1_8626	0.0	0.0	0.0	0.0	0.0
lcl|KZ248672.1_cds_OWR53833.1_8627	4.57785	2.90712	3.3349149999999996	10.4078	9.15789
lcl|KZ248672.1_cds_OWR51250.1_8628	0.0	0.0	0.0	0.0	0.0
lcl|KZ248672.1_cds_OWR51251.1_8629	7.13815	5.57995	11.33955	21.1605	14.4554
lcl|KZ248672.1_cds_OWR51252.1_8630	8.62437	3.67339	14.303650000000001	12.6457	14.8053
lcl|KZ248672.1_cds_OWR42077.1_8631	0.0	0.0	0.0	0.0	0.0
lcl|KZ248672.1_cds_OWR42078.1_8632	5.36282	3.58314	20.366094999999998	6.73297	35.0873
lcl|KZ248672.1_cds_OWR42079.1_8633	25.0156	18.2159	6.101845	19.6028	30.9725
lcl|KZ248672.1_cds_OWR42080.1_8634	18.412	7.74464	14.4146	9.1501	5.55705
lcl|KZ248672.1_cds_OWR42081.1_8635	1.91504	0.786209	3.06385	1.21431	0.882495
lcl|KZ248672.1_cds_OWR42082.1_8636	48.3704	26.9026	44.7474	34.5607	86.7522
lcl|KZ248672.1_cds_OWR42083.1_8637	7.53328	3.8982	14.279599999999999	9.29146	7.83171
lcl|KZ248672.1_cds_OWR42084.1_8638	25.6986	12.1995	28.49275	12.6486	12.8869
lcl|KZ248672.1_cds_OWR42085.1_8639	1.906	0.671737	2.9615400000000003	0.978205	0.771405
lcl|KZ248672.1_cds_OWR42086.1_8640	1.23684	0.704459	1.599065	1.58116	0.850635
lcl|KZ248672.1_cds_OWR42087.1_8641	0.0	0.0	0.0	0.0	0.0
lcl|KZ248672.1_cds_OWR42088.1_8642	0.0	0.0	10.2107	0.0	5.84498
lcl|KZ248672.1_cds_OWR42089.1_8643	11.892	6.84864	5.461005	5.95754	3.90573
lcl|KZ248672.1_cds_OWR42090.1_8644	25.5109	1.4693	4.293785	0.733394	0.76987
lcl|KZ248672.1_cds_OWR42091.1_8645	40.8002	27.5982	218.7425	121.165	94.5511
lcl|KZ248672.1_cds_OWR48038.1_8646	0.0	0.0	0.0	0.0	0.0
lcl|KZ248673.1_cds_OWR44825.1_8647	0.0	0.0	0.03848955	0.0	0.0181943
lcl|KZ248673.1_cds_OWR49589.1_8648	0.697362	0.785789	1.25936	13.1193	5.30065
lcl|KZ248673.1_cds_OWR49590.1_8649	2.32588	0.624418	3.3561699999999997	0.263148	0.1186
lcl|KZ248673.1_cds_OWR49591.1_8650	0.122044	0.0608331	0.0	0.0	0.594919
lcl|KZ248673.1_cds_OWR49592.1_8651	0.0	0.0	0.0	0.0	2.35888
lcl|KZ248673.1_cds_OWR49593.1_8652	0.0	0.993012	0.0	0.310044	0.300253
lcl|KZ248673.1_cds_OWR49594.1_8653	55.1542	22.7999	31.89045	37.1131	43.869
lcl|KZ248673.1_cds_OWR49595.1_8654	3.80897	2.99301	4.859685000000001	5.36633	6.22061
lcl|KZ248673.1_cds_OWR43951.1_8655	0.0	0.0	0.0	0.0782543	0.5273
lcl|KZ248673.1_cds_OWR55625.1_8656	0.0767439	0.0	0.1454698	0.0672689	0.0
lcl|KZ248673.1_cds_OWR43195.1_8657	4.87723	3.36074	0.2065665	0.843164	4.83287
lcl|KZ248673.1_cds_OWR48990.1_8658	0.0	0.0	0.0	0.0	0.602761
lcl|KZ248673.1_cds_OWR50597.1_8659	23.5304	10.0581	23.019849999999998	18.5602	11.3868
lcl|KZ248673.1_cds_OWR50598.1_8660	25.6928	8.13729	18.171999999999997	13.3003	6.74054
lcl|KZ248673.1_cds_OWR50599.1_8661	2.93156	3.0556	1.726925	1.81052	1.41161
lcl|KZ248673.1_cds_OWR50600.1_8662	10.4515	9.51393	20.20035	14.7936	18.6154
lcl|KZ248673.1_cds_OWR50601.1_8663	10.7575	3.25706	6.420085	1.78786	0.717744
lcl|KZ248673.1_cds_OWR51066.1_8664	0.0	0.0	0.0	0.0	0.0
lcl|KZ248673.1_cds_OWR41511.1_8665	1.76791	0.942599	2.30814	1.23855	0.793856
lcl|KZ248673.1_cds_OWR41512.1_8666	1.68566	0.991857	2.761845	0.928356	1.55439
lcl|KZ248673.1_cds_OWR41513.1_8667	1.7987	0.888376	4.024475000000001	1.68661	2.21038
lcl|KZ248673.1_cds_OWR41514.1_8668	36.9162	34.3128	7.5993265	3.1651	17.3817
lcl|KZ248673.1_cds_OWR41515.1_8669	100.021	70.1677	16.73695	243.363	203.559
lcl|KZ248673.1_cds_OWR41516.1_8670	0.0	0.350843	17.015147	0.118305	59.0084
lcl|KZ248674.1_cds_OWR54688.1_8671	0.0	0.0	0.0	0.0	5.5111
lcl|KZ248674.1_cds_OWR42896.1_8672	0.890616	4.57989	10.7978	6.15204	0.76634
lcl|KZ248674.1_cds_OWR46064.1_8673	0.0	0.0	0.0	0.0	0.0
lcl|KZ248674.1_cds_OWR55168.1_8674	0.814753	1.69048	2.5677000000000003	1.77879	0.593685
lcl|KZ248674.1_cds_OWR48815.1_8675	2.71091	1.99897	5.26413	4.57293	1.92573
lcl|KZ248674.1_cds_OWR48816.1_8676	137.722	68.5204	49.87479999999999	51.3388	21.2627
lcl|KZ248674.1_cds_OWR48817.1_8677	4.85659	2.74541	2.043755	1.64165	4.79882
lcl|KZ248674.1_cds_OWR48818.1_8678	14.7815	10.9798	14.51905	11.1334	10.6227
lcl|KZ248674.1_cds_OWR48819.1_8679	7.8343	10.3805	20.276699999999998	8.97655	24.3853
lcl|KZ248674.1_cds_OWR48820.1_8680	75.7232	100.639	52.9504	63.6519	52.9385
lcl|KZ248675.1_cds_OWR42374.1_8681	0.142486	0.0	0.0441764	0.0315176	0.150616
lcl|KZ248675.1_cds_OWR42375.1_8682	0.0	0.0	0.0	0.0	0.0
lcl|KZ248675.1_cds_OWR42376.1_8683	0.0	0.0	0.0	0.0	0.0
lcl|KZ248675.1_cds_OWR52357.1_8684	0.0	0.0	0.0	0.0	0.0
lcl|KZ248675.1_cds_OWR44116.1_8685	12.8207	6.96742	9.497125	6.94362	3.76138
lcl|KZ248675.1_cds_OWR44117.1_8686	28.1897	15.2905	19.2442	15.0397	8.53793
lcl|KZ248675.1_cds_OWR44118.1_8687	4.42086	3.13305	6.903805	4.92845	2.99044
lcl|KZ248675.1_cds_OWR44119.1_8688	484.313	119.401	398.3955	382.346	344.901
lcl|KZ248675.1_cds_OWR44120.1_8689	91.0282	60.8793	41.50535	79.4679	93.3259
lcl|KZ248675.1_cds_OWR44121.1_8690	11.509	6.74604	15.59035	12.2248	18.2231
lcl|KZ248675.1_cds_OWR44122.1_8691	0.0410985	0.173464	4.3164995	0.829857	7.15544
lcl|KZ248675.1_cds_OWR44123.1_8692	8.21342	4.48992	8.40861	4.61558	3.89202
lcl|KZ248675.1_cds_OWR44124.1_8693	14.1449	5.85548	10.547820000000002	4.84852	4.53674
lcl|KZ248675.1_cds_OWR44125.1_8694	6.04575	5.66829	53.51075	6.10079	97.9714
lcl|KZ248675.1_cds_OWR44126.1_8695	0.972544	0.927665	9.281545	0.940102	17.244
lcl|KZ248675.1_cds_OWR44127.1_8696	66.0482	30.8447	24.4765	27.3963	20.7855
lcl|KZ248675.1_cds_OWR44128.1_8697	29.8371	14.1731	24.57645	14.7415	12.7857
lcl|KZ248675.1_cds_OWR50842.1_8698	13.8744	6.98344	12.7666	16.2063	15.0847
lcl|KZ248675.1_cds_OWR50843.1_8699	5.45779	2.29142	3.95553	1.99192	1.23091
lcl|KZ248675.1_cds_OWR50844.1_8700	0.968104	0.870943	2.089375	0.337201	2.19518
lcl|KZ248675.1_cds_OWR50845.1_8701	24.4246	10.1641	32.17755	13.4887	11.3808
lcl|KZ248675.1_cds_OWR50846.1_8702	4.93354	2.23777	2.04103	3.38475	1.89904
lcl|KZ248675.1_cds_OWR50847.1_8703	3.72886	0.0	4.1209549999999995	6.69798	3.22812
lcl|KZ248675.1_cds_OWR50848.1_8704	1.21193	0.188622	1.02639	1.80276	1.34553
lcl|KZ248675.1_cds_OWR50849.1_8705	13.4568	2.93085	18.398625	27.732	17.7504
lcl|KZ248675.1_cds_OWR50850.1_8706	0.428942	0.199701	0.1626805	0.15291	0.0823002
lcl|KZ248675.1_cds_OWR50851.1_8707	0.0	0.0	0.0	0.0	0.0
lcl|KZ248675.1_cds_OWR50852.1_8708	0.0	0.0	0.0	0.054069	0.0621703
lcl|KZ248675.1_cds_OWR50100.1_8709	0.0	0.0936024	3.1181045000000003	0.0518248	8.01013
lcl|KZ248675.1_cds_OWR50101.1_8710	9.59433	3.66846	8.554314999999999	8.03751	4.91805
lcl|KZ248675.1_cds_OWR52710.1_8711	3.25749	1.45953	4.507490000000001	2.96068	2.62527
lcl|KZ248675.1_cds_OWR52711.1_8712	2.97001	2.04361	6.192025	3.26551	3.42431
lcl|KZ248675.1_cds_OWR52712.1_8713	5.50588	2.96835	7.908615	4.55308	3.77135
lcl|KZ248675.1_cds_OWR52713.1_8714	410.449	236.363	354.751	462.638	413.641
lcl|KZ248675.1_cds_OWR52714.1_8715	32.2144	17.4532	25.349449999999997	35.7176	29.9471
lcl|KZ248675.1_cds_OWR52715.1_8716	53.7749	26.7659	19.9174	50.859	43.8697
lcl|KZ248675.1_cds_OWR52716.1_8717	9.41019	3.88147	33.567899999999995	7.17337	27.0432
lcl|KZ248675.1_cds_OWR52717.1_8718	26.2239	12.2414	13.011949999999999	13.1536	5.65074
lcl|KZ248675.1_cds_OWR46994.1_8719	17.9417	35.8476	4.9994	2.39677	13.9255
lcl|KZ248676.1_cds_OWR43851.1_8720	1.63786	0.0	1.031682	3.67248	2.1884
lcl|KZ248676.1_cds_OWR45245.1_8721	0.206075	0.0763161	0.0	0.175635	1.28392
lcl|KZ248676.1_cds_OWR50979.1_8722	0.0447888	0.158636	5.5788	0.0	7.71618
lcl|KZ248676.1_cds_OWR50980.1_8723	10.9561	10.708	26.178350000000002	8.3957	26.4855
lcl|KZ248676.1_cds_OWR45010.1_8724	0.0489346	0.0	0.05024775	0.0442965	0.0276894
lcl|KZ248676.1_cds_OWR45011.1_8725	0.162464	0.0908276	0.07427639999999999	0.165203	0.0624736
lcl|KZ248676.1_cds_OWR45012.1_8726	24.8384	20.3486	52.359899999999996	16.0913	58.774
lcl|KZ248676.1_cds_OWR48451.1_8727	1.54681	1.00881	1.296085	1.22109	2.40359
lcl|KZ248677.1_cds_OWR47061.1_8728	6.34055	12.0879	0.233173	25.6771	3.42802
lcl|KZ248677.1_cds_OWR40788.1_8729	4.34165	3.46742	0.54195345	11.124	2.36059
lcl|KZ248677.1_cds_OWR40789.1_8730	8.07327	4.89519	5.1594	9.26101	5.30784
lcl|KZ248677.1_cds_OWR40790.1_8731	26.7817	10.0459	17.65965	10.4521	5.15279
lcl|KZ248677.1_cds_OWR40791.1_8732	45.1046	29.8911	28.091	42.5745	25.5618
lcl|KZ248677.1_cds_OWR40792.1_8733	145.821	99.9664	97.4412	138.165	82.7325
lcl|KZ248677.1_cds_OWR40793.1_8734	0.0533135	0.0	0.006023	0.179986	6.25849
lcl|KZ248677.1_cds_OWR40794.1_8735	6.8461	3.04359	9.591695	6.42091	4.59017
lcl|KZ248677.1_cds_OWR40795.1_8736	40.7158	21.3143	47.8297	32.3776	25.9246
lcl|KZ248677.1_cds_OWR40796.1_8737	116.523	66.3315	146.49349999999998	91.1308	76.3181
lcl|KZ248677.1_cds_OWR40797.1_8738	10.4538	4.67577	8.253045	5.96028	6.00932
lcl|KZ248677.1_cds_OWR40798.1_8739	11.4678	7.34167	18.0874	9.69877	12.0786
lcl|KZ248677.1_cds_OWR50645.1_8740	19.9526	2.4689	2.20054	1.92167	1.17515
lcl|KZ248677.1_cds_OWR50646.1_8741	7.87979	4.32745	5.788119999999999	11.2792	10.8188
lcl|KZ248677.1_cds_OWR50647.1_8742	114.794	61.5589	55.524100000000004	45.852	33.0685
lcl|KZ248677.1_cds_OWR50648.1_8743	28.1218	22.7117	16.91545	15.256	11.4562
lcl|KZ248677.1_cds_OWR42599.1_8744	8.83203	5.09276	4.489895	4.97015	5.74422
lcl|KZ248677.1_cds_OWR42600.1_8745	94.4618	43.2637	32.2091	36.7359	30.0079
lcl|KZ248677.1_cds_OWR43643.1_8746	0.0	0.0	0.0	0.0	0.0
lcl|KZ248677.1_cds_OWR43644.1_8747	0.0	4.05773	16.645965	9.64132	35.7531
lcl|KZ248677.1_cds_OWR46502.1_8748	2.78569	5.05319	1.43296	4.28433	3.95001
lcl|KZ248677.1_cds_OWR49640.1_8749	4.32142	6.67502	1.653505	4.77917	5.10839
lcl|KZ248677.1_cds_OWR49641.1_8750	0.0	0.0	0.0	0.0	0.0
lcl|KZ248677.1_cds_OWR49642.1_8751	0.913126	0.108312	0.265743	4.19937	0.0888841
lcl|KZ248678.1_cds_OWR46379.1_8752	0.0	0.0	0.0	0.0	0.0
lcl|KZ248678.1_cds_OWR46380.1_8753	126.734	35.1318	36.2846	17.432	17.9857
lcl|KZ248678.1_cds_OWR46381.1_8754	6.70104	3.1029	1.2153505	0.92296	1.49125
lcl|KZ248678.1_cds_OWR46382.1_8755	0.0	0.330258	24.4339	0.398825	17.0345
lcl|KZ248678.1_cds_OWR46383.1_8756	6.63346	2.98619	6.86806	11.3613	4.63309
lcl|KZ248678.1_cds_OWR46384.1_8757	1.90501	1.16812	4.568175	2.5269	2.71234
lcl|KZ248678.1_cds_OWR46385.1_8758	0.141213	0.030751	0.2931915	1.17433	0.308501
lcl|KZ248678.1_cds_OWR46386.1_8759	0.0	0.0	0.0	0.0	0.0
lcl|KZ248678.1_cds_OWR48491.1_8760	0.0	0.0	1.14695	0.0	3.66671
lcl|KZ248678.1_cds_OWR48492.1_8761	50.3669	24.6756	26.596899999999998	32.2164	7.15545
lcl|KZ248678.1_cds_OWR48493.1_8762	2.29048	1.00098	3.864456	4.11112	18.0511
lcl|KZ248678.1_cds_OWR48494.1_8763	0.132351	0.0730241	0.0343511	1.54418	12.491
lcl|KZ248678.1_cds_OWR48495.1_8764	10.3151	3.342	0.0	0.0	0.993346
lcl|KZ248678.1_cds_OWR48496.1_8765	63.6596	28.3588	0.0473446	0.0437864	3.40406
lcl|KZ248678.1_cds_OWR48497.1_8766	866.985	2408.95	62.66515	143.746	97.722
lcl|KZ248678.1_cds_OWR48498.1_8767	0.0	0.270849	0.0	0.860829	17.6933
lcl|KZ248678.1_cds_OWR48499.1_8768	1481.15	1452.4	1074.8899999999999	1619.21	718.999
lcl|KZ248678.1_cds_OWR48500.1_8769	0.0	0.0	1.29002	0.15335	7.55491
lcl|KZ248678.1_cds_OWR48501.1_8770	4.79243	0.824563	2.15598	5.73346	8.23176
lcl|KZ248678.1_cds_OWR48502.1_8771	37.12	24.5943	23.60325	24.969	18.0436
lcl|KZ248678.1_cds_OWR48503.1_8772	2.22815	1.72379	7.277824	1.92356	17.5722
lcl|KZ248678.1_cds_OWR48504.1_8773	0.0	0.0628335	2.154095	0.0	2.60354
lcl|KZ248678.1_cds_OWR48505.1_8774	3.34721	1.0971	7.5782549999999995	3.07947	6.04794
lcl|KZ248678.1_cds_OWR48506.1_8775	0.0	0.0	1.1888960000000002	0.325445	0.304651
lcl|KZ248678.1_cds_OWR48507.1_8776	5.84927	0.990607	8.53646	9.37273	9.58837
lcl|KZ248678.1_cds_OWR48508.1_8777	108.131	5.00781	7.889695	28.861	37.9695
lcl|KZ248679.1_cds_OWR46236.1_8778	0.0	0.0	0.0	0.0	0.0
lcl|KZ248679.1_cds_OWR47521.1_8779	0.0	0.0	0.0	0.0	0.0
lcl|KZ248679.1_cds_OWR55600.1_8780	0.0	0.0	0.0	0.0	0.0
lcl|KZ248679.1_cds_OWR41088.1_8781	0.151963	0.0467047	0.09974449999999999	0.379243	0.652286
lcl|KZ248679.1_cds_OWR52487.1_8782	0.0	0.0	2.23957	0.0	4.13528
lcl|KZ248679.1_cds_OWR46370.1_8783	8.02912	0.400227	10.547	73.6876	9.68831
lcl|KZ248679.1_cds_OWR49768.1_8784	0.0968174	0.202651	0.45741550000000003	0.244965	0.676477
lcl|KZ248679.1_cds_OWR49769.1_8785	0.425306	1.93262	0.315096	0.0564125	0.346226
lcl|KZ248680.1_cds_OWR44602.1_8786	9.19735	5.55368	15.3915	2.59817	1.02566
lcl|KZ248680.1_cds_OWR50276.1_8787	0.0	0.0	0.0	0.0	8.4317
lcl|KZ248680.1_cds_OWR50277.1_8788	18.5335	11.361	54.2345	21.7706	9.41049
lcl|KZ248680.1_cds_OWR50278.1_8789	7.06306	3.59585	17.84335	8.23696	3.39721
lcl|KZ248680.1_cds_OWR48794.1_8790	19.5798	10.5639	9.09223	2.88759	5.53058
lcl|KZ248681.1_cds_OWR42909.1_8791	0.705109	0.0	0.687555	0.0	0.0
lcl|KZ248681.1_cds_OWR46921.1_8792	1.98417	0.0	0.6476655	0.535326	3.69198
lcl|KZ248681.1_cds_OWR48773.1_8793	1.62083	0.639556	0.527562	2.48201	2.20493
lcl|KZ248681.1_cds_OWR48774.1_8794	809.298	656.911	96.50755000000001	994.353	1307.26
lcl|KZ248681.1_cds_OWR48775.1_8795	0.0	0.0	0.0059312	0.0372892	1.07721
lcl|KZ248681.1_cds_OWR48776.1_8796	0.0259473	0.0	0.0	0.0	0.377085
lcl|KZ248681.1_cds_OWR48777.1_8797	0.0	0.0	6.26285	145.596	19.2822
lcl|KZ248681.1_cds_OWR48778.1_8798	0.0	0.0	0.0	0.331795	7.97774
lcl|KZ248681.1_cds_OWR48779.1_8799	2579.68	1387.89	334.60900000000004	770.063	537.742
lcl|KZ248681.1_cds_OWR48780.1_8800	47.8044	32.2921	49.848600000000005	34.9856	40.9152
lcl|KZ248681.1_cds_OWR48781.1_8801	45.4768	45.6917	61.58625000000001	51.705	38.6266
lcl|KZ248681.1_cds_OWR48782.1_8802	38.5614	41.9992	58.84035	40.1382	34.4284
lcl|KZ248681.1_cds_OWR48783.1_8803	0.206323	0.936653	12.48897	6.68935	13.3701
lcl|KZ248681.1_cds_OWR48784.1_8804	0.221599	0.203036	0.943749	1.37397	0.880813
lcl|KZ248681.1_cds_OWR48785.1_8805	0.512551	1.07097	21.411749999999998	11.0827	82.4805
lcl|KZ248681.1_cds_OWR48786.1_8806	26.1032	19.6733	32.0222	28.9481	19.8127
lcl|KZ248681.1_cds_OWR50252.1_8807	0.113474	0.0861691	0.344411	9.82848	5.12327
lcl|KZ248681.1_cds_OWR50253.1_8808	0.858943	0.772517	1.742765	3.76933	3.21037
lcl|KZ248681.1_cds_OWR50254.1_8809	1.53113	0.0	0.0	0.0	0.0
lcl|KZ248681.1_cds_OWR50255.1_8810	6.23536	0.0	0.1702135	0.0	0.0
lcl|KZ248681.1_cds_OWR50256.1_8811	39.2699	9.52404	5.21223	9.80104	3.94166
lcl|KZ248681.1_cds_OWR50986.1_8812	4.58863	5.38813	6.508979999999999	1.37998	10.139
lcl|KZ248681.1_cds_OWR50987.1_8813	1.86969	3.24839	0.47791150000000004	1.0464	0.693715
lcl|KZ248681.1_cds_OWR45294.1_8814	1.288	2.28096	0.0	0.0	0.0
lcl|KZ248681.1_cds_OWR45295.1_8815	8.17434	6.48462	5.526535	13.7111	87.6413
lcl|KZ248681.1_cds_OWR45040.1_8816	7.30837	6.71538	8.594750000000001	10.1057	10.3472
lcl|KZ248682.1_cds_OWR45306.1_8817	0.0	0.0853924	4.0849	4.09416	0.245487
lcl|KZ248682.1_cds_OWR45307.1_8818	36.3875	8.16089	12.313295	16.2546	29.7428
lcl|KZ248682.1_cds_OWR45308.1_8819	159.498	116.476	15.664250000000001	258.61	289.943
lcl|KZ248682.1_cds_OWR45309.1_8820	101.519	48.8263	65.48785000000001	38.2063	39.8783
lcl|KZ248682.1_cds_OWR45310.1_8821	3.06343	1.23627	3.764415	4.59923	4.30971
lcl|KZ248682.1_cds_OWR45311.1_8822	69.7075	34.4462	26.24595	41.671	15.1078
lcl|KZ248682.1_cds_OWR45312.1_8823	195.857	58.6868	94.8309	73.9231	41.8173
lcl|KZ248682.1_cds_OWR45313.1_8824	15.4877	4.76254	1.5340500000000001	0.578586	7.5881
lcl|KZ248682.1_cds_OWR45314.1_8825	4.49567	1.1976	4.218305	0.353115	1.48417
lcl|KZ248682.1_cds_OWR45315.1_8826	13.3177	8.18493	11.49325	9.66052	6.51316
lcl|KZ248682.1_cds_OWR45316.1_8827	9.65275	7.487	7.337895	16.0169	11.3378
lcl|KZ248682.1_cds_OWR45317.1_8828	46.1848	40.7899	26.525100000000002	31.6818	20.8727
lcl|KZ248682.1_cds_OWR45318.1_8829	28.1573	39.021	11.80095	19.4884	30.882
lcl|KZ248682.1_cds_OWR45319.1_8830	2.75138	1.34406	3.47777	8.48809	3.9731
lcl|KZ248682.1_cds_OWR55802.1_8831	4.11212	2.37872	4.9604634	0.255351	3.6918
lcl|KZ248682.1_cds_OWR55803.1_8832	4.21516	1.1601	2.7502	0.54093	4.32681
lcl|KZ248682.1_cds_OWR55804.1_8833	175.213	114.151	103.22999999999999	243.161	206.0
lcl|KZ248682.1_cds_OWR55805.1_8834	44.2054	31.8771	51.2166	45.6874	50.1449
lcl|KZ248682.1_cds_OWR55806.1_8835	13.7795	3.98103	5.358890000000001	13.6099	6.39122
lcl|KZ248682.1_cds_OWR55807.1_8836	6.62756	3.25223	3.455905	6.52951	2.86995
lcl|KZ248682.1_cds_OWR55808.1_8837	12.022	9.4719	16.6069	10.0432	8.80351
lcl|KZ248682.1_cds_OWR55809.1_8838	0.0	0.0	0.0	0.0	7.7766
lcl|KZ248682.1_cds_OWR52683.1_8839	1.96349	1.12886	2.40867	1.32468	1.22885
lcl|KZ248682.1_cds_OWR52684.1_8840	33.1131	25.3086	0.128259	0.279002	0.119187
lcl|KZ248682.1_cds_OWR52978.1_8841	0.0129689	0.116895	0.1101815	0.0864301	0.0
lcl|KZ248682.1_cds_OWR52979.1_8842	0.0	0.0	0.3459115	0.0	1.24789
lcl|KZ248682.1_cds_OWR46183.1_8843	6.2018	20.2794	3644.4849999999997	8.12064	39.6878
lcl|KZ248682.1_cds_OWR49318.1_8844	45.4515	20.2181	0.0	0.0	0.0
lcl|KZ248682.1_cds_OWR49319.1_8845	16.3558	9.14814	3.638625	0.0	11.2629
lcl|KZ248682.1_cds_OWR44017.1_8846	3.39444	1.4816	9.787765	3.0436	2.10736
lcl|KZ248682.1_cds_OWR41647.1_8847	0.0	0.185558	0.327902	0.593707	0.442674
lcl|KZ248682.1_cds_OWR41648.1_8848	22.2908	18.6845	5.0744125	0.161235	0.218301
lcl|KZ248682.1_cds_OWR53977.1_8849	0.0	0.0	0.0	0.0	0.0
lcl|KZ248682.1_cds_OWR53978.1_8850	27.276	91.4556	74.1481	5.26086	9.57975
lcl|KZ248682.1_cds_OWR53979.1_8851	0.274809	0.682619	12.73715	0.0	0.0
lcl|KZ248682.1_cds_OWR41413.1_8852	22.8541	70.3626	72.661	10.8711	9.18811
lcl|KZ248682.1_cds_OWR41414.1_8853	55.7235	90.4709	133.5765	19.7138	57.2406
lcl|KZ248682.1_cds_OWR44032.1_8854	9.46436	42.8748	7680.15	10.4811	25.039
lcl|KZ248682.1_cds_OWR45930.1_8855	1.99282	10004.3	10.82987	1.14753	0.0
lcl|KZ248682.1_cds_OWR46150.1_8856	1383.38	13422.3	24.03005	4.76602	40.1421
lcl|KZ248682.1_cds_OWR44575.1_8857	0.173714	6240.48	106.957	10.66	0.127805
lcl|KZ248683.1_cds_OWR47276.1_8858	0.0	0.0	0.07820705	0.0150886	0.0815661
lcl|KZ248683.1_cds_OWR47277.1_8859	7.19909	4.19413	3.664745	14.3321	4.18334
lcl|KZ248683.1_cds_OWR47278.1_8860	9.5166	5.6289	3.93555	16.7234	5.83982
lcl|KZ248683.1_cds_OWR42584.1_8861	0.0752324	0.0334691	0.10589635	0.18386	0.453656
lcl|KZ248683.1_cds_OWR42585.1_8862	7.54158	5.87127	6.595515000000001	4.87428	1.93899
lcl|KZ248683.1_cds_OWR45460.1_8863	21.8659	21.6014	15.343350000000001	4.43981	9.88474
lcl|KZ248683.1_cds_OWR45461.1_8864	0.0	0.0	0.0	0.0	0.0
lcl|KZ248683.1_cds_OWR45357.1_8865	0.0	0.0	0.0	0.0	0.0
lcl|KZ248683.1_cds_OWR42986.1_8866	29.1348	12.5766	29.089999999999996	22.4461	14.0996
lcl|KZ248683.1_cds_OWR42987.1_8867	1.5025	0.796916	2.554805	0.11767	0.9457
lcl|KZ248683.1_cds_OWR42988.1_8868	22.0557	7.83116	7.98631	5.78091	2.66971
lcl|KZ248683.1_cds_OWR42989.1_8869	16.6563	12.2785	4.24271	6.30199	7.38138
lcl|KZ248683.1_cds_OWR42990.1_8870	28.0366	22.4806	5.3063400000000005	46.6562	22.6957
lcl|KZ248683.1_cds_OWR42991.1_8871	2.35119	1.92249	4.9644449999999996	2.4262	3.08772
lcl|KZ248683.1_cds_OWR45765.1_8872	0.0	0.155293	0.206852	0.729193	0.463167
lcl|KZ248683.1_cds_OWR47434.1_8873	0.532288	1.28646	1.5713300000000001	0.276836	0.316907
lcl|KZ248683.1_cds_OWR47435.1_8874	2.0151	0.449722	0.661901	0.180599	0.455166
lcl|KZ248683.1_cds_OWR47436.1_8875	20.8543	8.61048	4.436055	4.22682	1.58794
lcl|KZ248683.1_cds_OWR42092.1_8876	0.0	0.0	0.0	0.0	0.0
lcl|KZ248683.1_cds_OWR53985.1_8877	0.0	0.0	4.854331	0.0	6.97144
lcl|KZ248683.1_cds_OWR53984.1_8878	0.0	0.0	0.0	0.0	0.0
lcl|KZ248683.1_cds_OWR49389.1_8879	5.9425	6.51313	24.91485	4.94078	4.22436
lcl|KZ248683.1_cds_OWR52562.1_8880	0.560253	0.205801	0.3050745	0.429066	0.0765146
lcl|KZ248683.1_cds_OWR52563.1_8881	1.5063	1.21529	1.726545	1.45074	0.655743
lcl|KZ248683.1_cds_OWR52564.1_8882	1.52819	0.900591	1.526185	0.98424	0.634643
