genes	third_instar	fifth_instar	early_pupa	late_pupa	adult
lcl|KZ248632.1_cds_OWR46827.1_7160	1.40175	0.744882	1.77753	1.37371	1.21233
lcl|KZ248632.1_cds_OWR46828.1_7161	4.25198	9.43738	0.484507	2.97361	6.23015
lcl|KZ248632.1_cds_OWR50062.1_7162	8.05997	4.10129	9.2657	5.93842	4.86334
lcl|KZ248632.1_cds_OWR50063.1_7163	4.85583	2.92115	4.18424	1.91094	1.49513
lcl|KZ248632.1_cds_OWR50064.1_7164	9.84684	2.45488	4.75852	6.08251	5.52099
lcl|KZ248632.1_cds_OWR50065.1_7165	1.41451	3.57923	11.395	11.7079	5.77238
lcl|KZ248632.1_cds_OWR50066.1_7166	0.0	0.0	0.340951	1.68606	2.30793
lcl|KZ248632.1_cds_OWR50067.1_7167	0.0	0.0320355	0.38949	1.04465	2.90505
lcl|KZ248632.1_cds_OWR50068.1_7168	10.8758	8.45431	6.93421	5.54491	6.08975
lcl|KZ248632.1_cds_OWR50069.1_7169	6.09547	1.45895	7.27881	4.30269	5.5016
lcl|KZ248632.1_cds_OWR50070.1_7170	3.4481	0.549761	4.70596	1.92695	2.51393
lcl|KZ248632.1_cds_OWR50071.1_7171	71.8495	55.8239	80.825	78.6073	48.5943
lcl|KZ248632.1_cds_OWR50072.1_7172	0.0171276	0.0	0.0	0.280741	1.5202
lcl|KZ248632.1_cds_OWR50073.1_7173	2.92452	0.0455677	0.567863	0.0595612	5.46612
lcl|KZ248632.1_cds_OWR48108.1_7174	25.9556	5.31654	1.80165	1904.87	61.7972
lcl|KZ248632.1_cds_OWR48109.1_7175	20.1936	8.75713	9.31932	5.74531	2.60824
lcl|KZ248632.1_cds_OWR51039.1_7176	7.92581	4.54168	5.74957	4.94906	3.32313
lcl|KZ248632.1_cds_OWR51040.1_7177	4.32312	2.70251	7.53063	11.3358	5.97668
lcl|KZ248632.1_cds_OWR51041.1_7178	32.7772	13.6469	46.1248	27.2757	17.4828
lcl|KZ248632.1_cds_OWR51042.1_7179	129.744	91.5247	77.3805	54.177	45.6729
lcl|KZ248632.1_cds_OWR51043.1_7180	2.61094	1.16081	3.45888	1.71588	1.15434
lcl|KZ248632.1_cds_OWR51044.1_7181	7.5088	5.63135	10.5672	55.4944	13.7212
lcl|KZ248632.1_cds_OWR51045.1_7182	1.13941	0.498789	1.74061	1.87338	1.14616
lcl|KZ248632.1_cds_OWR51038.1_7183	0.112248	0.0	0.199275	0.230221	0.254656
lcl|KZ248632.1_cds_OWR54640.1_7184	7.31211	1.09092	0.860699	3.62834	1.63021
lcl|KZ248632.1_cds_OWR54641.1_7185	6.18356	0.670361	0.483465	2.98701	1.96394
lcl|KZ248632.1_cds_OWR54642.1_7186	1.12052	0.265175	0.183588	0.680865	0.228908
lcl|KZ248632.1_cds_OWR54643.1_7187	3.29952	1.51925	3.60849	1.48997	1.46119
lcl|KZ248632.1_cds_OWR54644.1_7188	20.6007	5.9843	15.3025	8.77617	5.11195
lcl|KZ248632.1_cds_OWR54645.1_7189	0.250766	0.0	0.19618	0.0816452	0.0
lcl|KZ248632.1_cds_OWR54584.1_7190	0.0	0.0	0.0	0.0	0.0
lcl|KZ248632.1_cds_OWR46732.1_7191	0.0	0.0	0.0	0.0	0.0
lcl|KZ248632.1_cds_OWR46733.1_7192	0.114869	0.0538479	0.0	0.0	0.0
lcl|KZ248632.1_cds_OWR46734.1_7193	0.225075	0.0325228	0.0908258	0.113132	0.0591221
lcl|KZ248632.1_cds_OWR46533.1_7194	1.59747	0.513678	2.26649	0.958598	0.920144
lcl|KZ248633.1_cds_OWR55561.1_7195	0.0	0.0	0.0496082	0.0	0.0
lcl|KZ248633.1_cds_OWR55562.1_7196	0.723367	0.0	0.606623	1.63822	0.897898
lcl|KZ248633.1_cds_OWR40647.1_7197	0.367526	0.205901	0.54097	1.30811	0.689868
lcl|KZ248633.1_cds_OWR44012.1_7198	23.1851	11.0565	42.837	19.9941	11.407
lcl|KZ248633.1_cds_OWR44013.1_7199	26.2565	9.35811	22.8623	14.2178	7.968
lcl|KZ248633.1_cds_OWR44014.1_7200	20.9642	9.65232	17.3305	6.50908	8.99154
lcl|KZ248633.1_cds_OWR44015.1_7201	9.31825	5.21932	13.3753	7.3468	5.61899
lcl|KZ248633.1_cds_OWR44016.1_7202	0.0728831	0.0	0.0	0.0	0.248742
lcl|KZ248633.1_cds_OWR45170.1_7203	3.39502	2.49156	3.19017	14.6339	24.9201
lcl|KZ248633.1_cds_OWR45171.1_7204	7.91454	11.0574	4.32454	14.8073	31.1791
lcl|KZ248633.1_cds_OWR48678.1_7205	0.0	0.0	0.0	0.0	0.0
lcl|KZ248633.1_cds_OWR48679.1_7206	135.326	135.022	60.6596	280.776	221.991
lcl|KZ248633.1_cds_OWR48680.1_7207	0.0	1.21881	0.863334	6.13749	9.27918
lcl|KZ248633.1_cds_OWR48681.1_7208	0.0618038	0.0	0.65834	671.789	21.9275
lcl|KZ248633.1_cds_OWR48682.1_7209	0.287181	0.0	1.85904	806.163	39.358
lcl|KZ248633.1_cds_OWR45297.1_7210	0.0	0.0	0.0	0.0	0.0
lcl|KZ248633.1_cds_OWR45298.1_7211	2.28909	0.844453	3.63061	4.98938	7.51409
lcl|KZ248633.1_cds_OWR45299.1_7212	51.6076	26.5491	18.9456	16.8503	14.8527
lcl|KZ248633.1_cds_OWR45300.1_7213	11.5267	4.26884	11.4341	7.0857	4.87142
lcl|KZ248633.1_cds_OWR45301.1_7214	16.3087	4.85021	6.79806	7.07824	5.5824
lcl|KZ248633.1_cds_OWR45302.1_7215	7.07216	2.78738	6.40619	4.96515	3.83539
lcl|KZ248633.1_cds_OWR45303.1_7216	2.98919	0.350062	1.18829	0.523031	0.283863
lcl|KZ248633.1_cds_OWR45304.1_7217	1.27797	0.0	1.84898	1.79768	1.85096
lcl|KZ248633.1_cds_OWR50956.1_7218	17.6306	5.91621	16.8601	25.7395	8.7827
lcl|KZ248633.1_cds_OWR50957.1_7219	57.7774	22.4695	38.3878	22.5368	14.3563
lcl|KZ248633.1_cds_OWR50958.1_7220	137.502	82.8271	27.5795	41.1856	9.91515
lcl|KZ248633.1_cds_OWR50959.1_7221	14.3484	5.42462	6.62381	13.9017	7.56022
lcl|KZ248633.1_cds_OWR50960.1_7222	1.22137	0.0727844	0.377689	0.418801	0.780272
lcl|KZ248633.1_cds_OWR50961.1_7223	5.55417	2.92238	6.04705	5.54325	5.76056
lcl|KZ248633.1_cds_OWR50962.1_7224	59.877	100.253	27.8834	28.2699	7.41168
lcl|KZ248633.1_cds_OWR51846.1_7225	3.48322	1.21791	5.71834	4.41808	1.90199
lcl|KZ248633.1_cds_OWR51847.1_7226	39.6287	55.3145	15.4664	14.8755	4.5687
lcl|KZ248633.1_cds_OWR52096.1_7227	6.43163	2.40658	11.3636	3.9833	4.25617
lcl|KZ248633.1_cds_OWR52556.1_7228	0.0	0.0	0.0	0.0	0.0
lcl|KZ248634.1_cds_OWR46943.1_7229	10.752	14.032	35.8972	42.671	98.644
lcl|KZ248634.1_cds_OWR46944.1_7230	1.46545	0.086574	0.161243	1.03485	1.40881
lcl|KZ248634.1_cds_OWR46945.1_7231	4.77554	10.5963	25.7208	55.0046	89.4063
lcl|KZ248634.1_cds_OWR46946.1_7232	0.0	1.03052	2.29555	8.25726	14.0586
lcl|KZ248634.1_cds_OWR46947.1_7233	0.597763	0.327956	1.5951	2.97651	0.364439
lcl|KZ248634.1_cds_OWR46948.1_7234	51.4631	63.2888	9.68913	11.473	4.62693
lcl|KZ248634.1_cds_OWR46949.1_7235	7.89267	5.5778	12.3699	6.2463	7.74896
lcl|KZ248634.1_cds_OWR46950.1_7236	6.20771	2.07364	6.39903	3.77434	1.81358
lcl|KZ248634.1_cds_OWR46951.1_7237	14.1597	29.4906	5.13026	3.58788	2.06744
lcl|KZ248634.1_cds_OWR46952.1_7238	12.6531	7.8648	12.3788	8.51171	4.83514
lcl|KZ248634.1_cds_OWR46953.1_7239	54.7662	14.5986	30.7647	23.1189	10.0755
lcl|KZ248634.1_cds_OWR46954.1_7240	0.671542	2.3205	0.407581	12.9423	57.7211
lcl|KZ248634.1_cds_OWR46955.1_7241	765.641	124.948	1.83937	18.2524	5.63414
lcl|KZ248634.1_cds_OWR46956.1_7242	9.17309	8.05153	0.95469	2.04823	2.83874
lcl|KZ248634.1_cds_OWR46957.1_7243	0.0996241	0.036514	0.0	0.370985	0.161006
lcl|KZ248634.1_cds_OWR46958.1_7244	1.18122	0.617794	0.230281	0.349633	0.572913
lcl|KZ248634.1_cds_OWR46959.1_7245	0.337476	0.785122	1.17923	16.2491	11.3466
lcl|KZ248634.1_cds_OWR46960.1_7246	0.0451529	0.435117	0.354333	7.15229	7.97902
lcl|KZ248634.1_cds_OWR46961.1_7247	0.0	0.107356	0.184246	1.08564	1.6172
lcl|KZ248634.1_cds_OWR46962.1_7248	5.72823	0.260661	0.154775	1.2216	0.511981
lcl|KZ248634.1_cds_OWR50363.1_7249	16.0542	5.9816	8.75725	14.6485	8.64357
lcl|KZ248634.1_cds_OWR50364.1_7250	18.1828	10.0676	8.58895	8.16767	4.90619
lcl|KZ248634.1_cds_OWR50365.1_7251	103.014	48.0797	37.2709	31.2089	13.6266
lcl|KZ248634.1_cds_OWR50366.1_7252	3.48441	2.20652	4.62377	22.8769	26.9845
lcl|KZ248634.1_cds_OWR50367.1_7253	7.59216	4.52229	7.18445	10.9441	9.12486
lcl|KZ248634.1_cds_OWR50368.1_7254	0.203226	0.0	0.2126	0.413668	0.96599
lcl|KZ248634.1_cds_OWR50369.1_7255	17.8582	20.3246	6.37704	66.0145	17.5199
lcl|KZ248634.1_cds_OWR50370.1_7256	1.48045	1.83973	0.699467	5.61782	1.39375
lcl|KZ248634.1_cds_OWR45344.1_7257	1.54939	0.223468	0.558211	1.82409	0.78592
lcl|KZ248634.1_cds_OWR45345.1_7258	0.475088	1.16461	0.220425	3.24876	0.734564
lcl|KZ248634.1_cds_OWR45346.1_7259	3.05432	0.124633	3.51509	7.25786	2.97498
lcl|KZ248634.1_cds_OWR45347.1_7260	0.995325	0.0	0.0	1.49712	69.1806
lcl|KZ248634.1_cds_OWR45348.1_7261	11.3575	0.0342983	0.16479	2.28421	3.93996
lcl|KZ248634.1_cds_OWR45349.1_7262	3.96412	0.0	0.0559242	0.267108	0.0143031
lcl|KZ248634.1_cds_OWR45350.1_7263	3.33805	1.04079	2.63858	1.79284	1.17857
lcl|KZ248634.1_cds_OWR45351.1_7264	16.5643	6.05488	10.86	12.1444	9.74065
lcl|KZ248634.1_cds_OWR45352.1_7265	5.35458	2.03903	3.39627	2.9937	1.64413
lcl|KZ248634.1_cds_OWR45353.1_7266	5.57101	2.10137	4.85868	4.07903	2.1355
lcl|KZ248634.1_cds_OWR45354.1_7267	23.3026	8.89625	27.773	17.5001	9.70042
lcl|KZ248634.1_cds_OWR45355.1_7268	1.22888	0.399736	0.114676	0.190515	0.140874
lcl|KZ248634.1_cds_OWR45356.1_7269	2.4102	0.88168	2.51561	1.517	0.770126
lcl|KZ248634.1_cds_OWR46237.1_7270	4313.32	1432.62	1.02855	24.564	0.141758
lcl|KZ248634.1_cds_OWR46238.1_7271	19277.6	6298.43	8.81893	381.477	2.28055
lcl|KZ248634.1_cds_OWR45860.1_7272	66.8996	17668.3	20.7821	4.66126	0.635645
lcl|KZ248634.1_cds_OWR45861.1_7273	0.0	0.663962	1.33986	0.0	0.0
lcl|KZ248634.1_cds_OWR47243.1_7274	0.0764297	2.83621	14.8643	0.0	0.0
lcl|KZ248634.1_cds_OWR47244.1_7275	0.518896	4.34034	1.01398	144.36	34.8354
lcl|KZ248634.1_cds_OWR47245.1_7276	0.881756	10.6988	0.873594	45.3916	0.0
lcl|KZ248634.1_cds_OWR46312.1_7277	5.92154	1.48764	0.0247581	30.2121	22.9849
lcl|KZ248634.1_cds_OWR46313.1_7278	75.8456	36.6785	0.664896	3.16705	5.55188
lcl|KZ248634.1_cds_OWR46314.1_7279	144.149	345.432	0.332448	0.389791	0.199712
lcl|KZ248634.1_cds_OWR46315.1_7280	9386.5	7135.49	0.863317	1.2927	0.571029
lcl|KZ248634.1_cds_OWR51052.1_7281	1.15986	23.3786	5.84677	16597.5	6328.96
lcl|KZ248634.1_cds_OWR51053.1_7282	86.6509	123.565	17.1126	5.90038	7.24718
lcl|KZ248634.1_cds_OWR51054.1_7283	2.57053	27.8007	0.0832813	0.0998108	0.0789354
lcl|KZ248634.1_cds_OWR51055.1_7284	1.64199	13.6082	15.872	121.706	63.8182
lcl|KZ248634.1_cds_OWR51056.1_7285	0.341947	9.95978	118.627	1389.37	1648.1
lcl|KZ248634.1_cds_OWR51057.1_7286	0.0	0.0	0.0	0.0557748	0.0
lcl|KZ248634.1_cds_OWR44508.1_7287	568.338	2121.34	0.171149	0.0	0.876228
lcl|KZ248634.1_cds_OWR44509.1_7288	0.375442	0.267274	1.9516	31.3999	32.0143
lcl|KZ248634.1_cds_OWR44510.1_7289	11.6997	6.56925	2.31476	3.15211	6.37742
lcl|KZ248634.1_cds_OWR44511.1_7290	3.23731	8.42755	0.0	33.9202	312.504
lcl|KZ248634.1_cds_OWR44512.1_7291	8.7815	422.021	4.54621	3732.78	2349.86
lcl|KZ248634.1_cds_OWR44513.1_7292	1.30707	0.912943	0.122588	1.3688	42.5802
lcl|KZ248634.1_cds_OWR44514.1_7293	0.0	0.0	0.0	0.117438	31.4229
lcl|KZ248634.1_cds_OWR44515.1_7294	0.0	0.0	0.0	0.0968208	0.252494
lcl|KZ248634.1_cds_OWR44516.1_7295	3.93191	3.68048	2.15108	30.0489	22.182
lcl|KZ248635.1_cds_OWR41881.1_7296	4.07803	2.23874	6.32143	4.7997	2.49528
lcl|KZ248635.1_cds_OWR41882.1_7297	165.129	111.662	183.343	178.905	74.1484
lcl|KZ248635.1_cds_OWR41883.1_7298	62.8689	29.1665	58.3682	45.407	33.2605
lcl|KZ248635.1_cds_OWR41884.1_7299	0.872202	1.53228	2.7402	0.913515	41.4045
lcl|KZ248635.1_cds_OWR41885.1_7300	0.0	0.0	0.0	0.0	0.0
lcl|KZ248635.1_cds_OWR41886.1_7301	36.9537	4.69664	3.79882	0.716352	4.36997
lcl|KZ248635.1_cds_OWR41887.1_7302	28.1555	12.839	33.5142	14.2402	7.75004
lcl|KZ248635.1_cds_OWR41888.1_7303	0.0	0.115805	0.0615764	0.812028	1.29743
lcl|KZ248635.1_cds_OWR41889.1_7304	27.5234	19.413	14.352	21.3101	8.1521
lcl|KZ248635.1_cds_OWR41890.1_7305	4.05922	1.97076	3.49488	7.37489	2.16873
lcl|KZ248635.1_cds_OWR41891.1_7306	2.23257	0.325356	1.8812	1.01663	0.635246
lcl|KZ248635.1_cds_OWR49789.1_7307	0.123191	0.0	0.201421	0.151765	0.0556917
lcl|KZ248635.1_cds_OWR49790.1_7308	1.83898	0.445346	1.43257	1.14226	0.636481
lcl|KZ248635.1_cds_OWR49791.1_7309	3.4555	1.83045	3.92329	2.20924	0.716175
lcl|KZ248635.1_cds_OWR49792.1_7310	16.586	8.21007	23.4062	9.88198	6.08858
lcl|KZ248635.1_cds_OWR49793.1_7311	1.05538	0.122754	0.147345	1.36504	0.356496
lcl|KZ248635.1_cds_OWR49794.1_7312	29.7296	8.09295	17.7497	6.51971	5.38943
lcl|KZ248635.1_cds_OWR42135.1_7313	4.32036	2.25632	0.802589	2.04582	0.638404
lcl|KZ248635.1_cds_OWR42136.1_7314	651.48	458.599	260.412	375.636	400.462
lcl|KZ248635.1_cds_OWR42137.1_7315	40.2502	30.3563	16.3373	25.8833	25.346
lcl|KZ248635.1_cds_OWR54295.1_7316	13.3357	0.745229	13.5862	24.3249	1.36768
lcl|KZ248635.1_cds_OWR54296.1_7317	0.0	5.36627	1.41519	37.1271	58.9905
lcl|KZ248635.1_cds_OWR54297.1_7318	0.0	2.65018	1.84115	7.603	10.2364
lcl|KZ248635.1_cds_OWR54298.1_7319	3.7499	0.0	0.0812327	0.690296	0.122098
lcl|KZ248635.1_cds_OWR55497.1_7320	0.644572	0.0560032	1.57509	10.9547	1.43058
lcl|KZ248635.1_cds_OWR55498.1_7321	1.22409	0.103939	2.44373	16.9817	2.34127
lcl|KZ248635.1_cds_OWR46116.1_7322	0.0	0.0	0.0	0.0	0.22826
lcl|KZ248635.1_cds_OWR46117.1_7323	2563.09	12410.7	4005.41	237.742	549.619
lcl|KZ248635.1_cds_OWR46118.1_7324	0.618935	0.138571	0.642316	0.565953	1.54092
lcl|KZ248635.1_cds_OWR46119.1_7325	2.64034	0.463805	1.304	1.6311	4.32882
lcl|KZ248635.1_cds_OWR50345.1_7326	2.23699	1.07454	7.36706	4.11507	3.69902
lcl|KZ248635.1_cds_OWR50346.1_7327	0.0	0.288695	0.193048	1.0032	1.71938
lcl|KZ248635.1_cds_OWR50347.1_7328	0.0	0.0780591	0.047451	1.49064	2.5897
lcl|KZ248635.1_cds_OWR50348.1_7329	0.679327	0.323966	27.5806	11.663	12.192
lcl|KZ248635.1_cds_OWR53643.1_7330	2.88568	0.771062	57.335	24.2471	25.6944
lcl|KZ248635.1_cds_OWR53642.1_7331	0.0260846	0.220974	0.518133	8.69139	6.21802
lcl|KZ248635.1_cds_OWR51491.1_7332	5.15666	1.15675	0.163933	10.8316	4.42035
lcl|KZ248635.1_cds_OWR51492.1_7333	0.0	0.0	0.0	0.0	0.0
lcl|KZ248635.1_cds_OWR49985.1_7334	0.0	0.0	0.0	0.0	0.0
lcl|KZ248636.1_cds_OWR49343.1_7335	0.0	0.44484	0.0	2.62112	2.98081
lcl|KZ248636.1_cds_OWR49277.1_7336	0.0	0.0	0.0	1.42787	0.681007
lcl|KZ248636.1_cds_OWR55681.1_7337	0.0797233	0.0	0.0606215	0.098614	0.136698
lcl|KZ248636.1_cds_OWR55682.1_7338	0.334657	0.0	0.0	0.0	0.0
lcl|KZ248636.1_cds_OWR55683.1_7339	2.31267	0.0	0.0	0.0	0.0
lcl|KZ248636.1_cds_OWR55684.1_7340	3.2689	0.0521069	0.0	0.0	0.0
lcl|KZ248636.1_cds_OWR53525.1_7341	9.20998	3.66301	0.0	0.265972	0.0
lcl|KZ248636.1_cds_OWR53526.1_7342	5.28678	0.868067	0.0	0.0	0.0886398
lcl|KZ248636.1_cds_OWR53527.1_7343	0.670201	0.168763	0.0	0.0	0.115096
lcl|KZ248636.1_cds_OWR53528.1_7344	2.89071	0.653799	0.0	0.0	0.0
lcl|KZ248636.1_cds_OWR53529.1_7345	0.245602	0.0	0.0533066	0.62012	0.566916
lcl|KZ248636.1_cds_OWR53530.1_7346	2224.15	1924.96	1431.76	1285.53	908.955
lcl|KZ248636.1_cds_OWR53531.1_7347	0.0663802	0.0	0.0214776	0.0401795	0.0464068
lcl|KZ248636.1_cds_OWR43543.1_7348	31.2026	14.6713	91.278	35.7742	27.2556
lcl|KZ248636.1_cds_OWR43544.1_7349	7.92052	3.91595	74.8284	15.8083	19.459
lcl|KZ248636.1_cds_OWR43545.1_7350	27.6898	11.7683	29.1273	11.6759	6.91105
lcl|KZ248636.1_cds_OWR43546.1_7351	7.65327	3.61437	5.38993	5.18585	2.66342
lcl|KZ248636.1_cds_OWR43547.1_7352	7.77376	7.83101	129.243	5.70534	34.0423
lcl|KZ248636.1_cds_OWR43548.1_7353	0.0	0.0	0.298926	0.110911	0.0
lcl|KZ248636.1_cds_OWR49033.1_7354	8.31448	5.16901	0.0	0.0162566	0.0504934
lcl|KZ248636.1_cds_OWR49032.1_7355	0.112913	0.0540321	0.0	0.0	0.0
lcl|KZ248636.1_cds_OWR54611.1_7356	0.0760511	0.0207527	0.500457	0.5064	0.242605
lcl|KZ248637.1_cds_OWR47694.1_7357	0.0	0.0	0.0	0.0	0.0
lcl|KZ248637.1_cds_OWR43312.1_7358	0.0	0.0	0.0	0.0	0.0
lcl|KZ248637.1_cds_OWR45692.1_7359	0.0	0.0	0.0	0.0	0.0
lcl|KZ248637.1_cds_OWR53540.1_7360	0.40455	2.10765	1.65641	3.43247	6.99879
lcl|KZ248637.1_cds_OWR50301.1_7361	1.87408	2.01038	0.047434	0.294511	0.38277
lcl|KZ248637.1_cds_OWR50302.1_7362	0.138222	0.354492	0.753611	2.99863	7.39079
lcl|KZ248637.1_cds_OWR50303.1_7363	4.47691	4.53251	4.15566	13.5798	32.1253
lcl|KZ248637.1_cds_OWR50304.1_7364	0.0	0.0	0.0	0.0	0.0
lcl|KZ248637.1_cds_OWR49132.1_7365	0.0	0.0	0.0	0.0	3.38286
lcl|KZ248637.1_cds_OWR49133.1_7366	0.591501	0.11773	2.48455	1.95361	1.19772
lcl|KZ248637.1_cds_OWR49134.1_7367	0.0	0.0	0.0	0.0682948	0.0632722
lcl|KZ248637.1_cds_OWR49135.1_7368	0.0	0.0	0.0	0.0	0.0
lcl|KZ248637.1_cds_OWR49136.1_7369	69.3945	57.0866	145.688	51.9258	60.4582
lcl|KZ248637.1_cds_OWR51105.1_7370	153.287	102.213	317.002	121.392	127.563
lcl|KZ248638.1_cds_OWR46844.1_7371	0.0	0.0	0.0	0.0	0.0
lcl|KZ248638.1_cds_OWR42477.1_7372	0.0864681	0.0	0.0	0.826166	0.475711
lcl|KZ248638.1_cds_OWR52089.1_7373	1.05069	0.745146	3.06487	2.66196	3.99525
lcl|KZ248638.1_cds_OWR52090.1_7374	0.0	0.0	0.0	0.0	0.0
lcl|KZ248638.1_cds_OWR47870.1_7375	1799.9	96.7562	66.8969	0.0889923	0.55044
lcl|KZ248638.1_cds_OWR47871.1_7376	1.28342	0.0103119	0.0	0.00980449	0.0147389
lcl|KZ248638.1_cds_OWR47872.1_7377	0.207693	0.0	0.5753	0.332631	0.535968
lcl|KZ248638.1_cds_OWR47873.1_7378	58.7524	39.0225	19.4358	23.1136	9.93613
lcl|KZ248638.1_cds_OWR47874.1_7379	15.7386	10.2898	13.7997	14.2304	9.43528
lcl|KZ248638.1_cds_OWR47875.1_7380	5.75102	2.74355	8.1164	5.12658	2.98476
lcl|KZ248638.1_cds_OWR53238.1_7381	0.0	0.0	0.0	0.0	0.0
lcl|KZ248638.1_cds_OWR53239.1_7382	5.74895	2.27845	2.43348	6.42717	7.45854
lcl|KZ248638.1_cds_OWR53240.1_7383	3.75839	2.24545	3.86797	3.23984	5.47815
lcl|KZ248638.1_cds_OWR53241.1_7384	0.0	0.0	0.315559	3.04951	1.27099
lcl|KZ248638.1_cds_OWR53242.1_7385	12.6997	13.4589	5.41306	5.25047	10.8527
lcl|KZ248638.1_cds_OWR53243.1_7386	37.9836	23.0948	38.7347	27.554	15.9084
lcl|KZ248638.1_cds_OWR53244.1_7387	0.0	0.0	0.362964	0.820038	0.229568
lcl|KZ248638.1_cds_OWR53245.1_7388	0.492909	0.0602353	0.547136	1.77959	1.01214
lcl|KZ248638.1_cds_OWR53246.1_7389	3.26463	0.132949	21.7102	62.7736	2.31728
lcl|KZ248638.1_cds_OWR53247.1_7390	7.15135	0.209619	32.6793	93.2944	4.00292
lcl|KZ248638.1_cds_OWR53248.1_7391	3.82551	2.13961	4.15297	3.41358	1.27424
lcl|KZ248638.1_cds_OWR48538.1_7392	0.0	0.0	0.155602	0.279513	0.16844
lcl|KZ248638.1_cds_OWR48539.1_7393	1.35254	0.773743	0.138316	0.445283	1.86094
lcl|KZ248639.1_cds_OWR46679.1_7394	0.573199	0.313045	0.0312073	2.49222	0.420535
lcl|KZ248639.1_cds_OWR46680.1_7395	3.94082	1.07582	7.04654	1.3601	1.48461
lcl|KZ248639.1_cds_OWR44202.1_7396	3.48685	0.723803	3.10428	0.471558	0.327638
lcl|KZ248639.1_cds_OWR46499.1_7397	1.87455	0.84985	5.54388	0.185179	0.123422
lcl|KZ248639.1_cds_OWR46500.1_7398	131.573	100.584	225.238	10.8747	5.9171
lcl|KZ248639.1_cds_OWR46501.1_7399	0.958781	0.132857	1.05499	0.722611	0.482665
lcl|KZ248639.1_cds_OWR52302.1_7400	0.671283	0.218311	0.88239	0.42242	0.278133
lcl|KZ248639.1_cds_OWR52303.1_7401	19.4231	11.4814	13.1991	26.225	28.4827
lcl|KZ248639.1_cds_OWR52304.1_7402	2.30056	0.490294	4.5755	8.25637	14.0971
lcl|KZ248639.1_cds_OWR49843.1_7403	0.0935974	0.0794199	0.0	0.0	22.3875
lcl|KZ248639.1_cds_OWR49844.1_7404	75.3505	29.4152	19.287	239.69	161.753
lcl|KZ248639.1_cds_OWR45550.1_7405	105.929	38.1865	116.119	79.8381	35.6224
lcl|KZ248639.1_cds_OWR45551.1_7406	40.1779	7.31148	28.9139	20.4319	7.81459
lcl|KZ248639.1_cds_OWR45552.1_7407	0.0	0.0	0.0	0.0	0.0
lcl|KZ248639.1_cds_OWR44869.1_7408	45.9439	1.10285	11.9144	1.05356	69.2353
lcl|KZ248639.1_cds_OWR44870.1_7409	0.0	0.0	0.0	0.0	0.0
lcl|KZ248639.1_cds_OWR44871.1_7410	0.239529	0.0340214	0.208212	0.355848	0.432763
lcl|KZ248639.1_cds_OWR44872.1_7411	17.9408	4.03486	14.7384	5.62099	3.51504
lcl|KZ248639.1_cds_OWR44873.1_7412	0.0	0.0	0.0	0.0	0.0
lcl|KZ248639.1_cds_OWR49165.1_7413	6.36749	3.08608	9.49754	7.88185	8.66644
lcl|KZ248639.1_cds_OWR49166.1_7414	16.1411	7.35113	20.4708	19.3869	20.2103
lcl|KZ248639.1_cds_OWR49167.1_7415	1.14927	5.65649	2.10638	28.6626	30.6618
lcl|KZ248639.1_cds_OWR49168.1_7416	89.955	9.40924	35.6546	26.0016	48.9144
lcl|KZ248639.1_cds_OWR52921.1_7417	63.7204	19.22	48.0179	30.5993	48.3486
lcl|KZ248639.1_cds_OWR41861.1_7418	3.02812	2.49601	1.01467	4.26652	3.35797
lcl|KZ248639.1_cds_OWR41862.1_7419	23.252	9.74679	24.465	28.5409	21.6625
lcl|KZ248639.1_cds_OWR41863.1_7420	4.44092	1.62597	15.5064	13.9955	7.21463
lcl|KZ248639.1_cds_OWR41864.1_7421	1.37857	0.826496	4.27703	7.26814	2.71424
lcl|KZ248639.1_cds_OWR41865.1_7422	7.53477	4.35617	16.3302	21.3184	9.38371
lcl|KZ248640.1_cds_OWR47038.1_7423	6.6897	9.58609	0.0516748	1.00112	0.0276891
lcl|KZ248640.1_cds_OWR41510.1_7424	0.0187555	0.019544	0.0	0.254918	0.0322196
lcl|KZ248640.1_cds_OWR41307.1_7425	0.0	0.0	0.0	0.0	0.0
lcl|KZ248640.1_cds_OWR53138.1_7426	5.30191	0.0	0.0	0.0	0.0
lcl|KZ248640.1_cds_OWR53139.1_7427	11.7691	0.992399	0.0932797	0.297826	0.0756089
lcl|KZ248640.1_cds_OWR53140.1_7428	44.9043	5.35536	0.0	0.750094	0.0
lcl|KZ248640.1_cds_OWR53141.1_7429	7.0895	4.2659	6.67743	8.08163	6.16832
lcl|KZ248640.1_cds_OWR53142.1_7430	108.489	41.3391	84.4049	36.0089	30.9371
lcl|KZ248640.1_cds_OWR54375.1_7431	0.0797134	0.0	0.0	0.246137	0.161484
lcl|KZ248640.1_cds_OWR54376.1_7432	0.0	0.0	0.0	0.0	0.0
lcl|KZ248640.1_cds_OWR47363.1_7433	0.0	0.0	0.0	0.0	0.0493682
lcl|KZ248640.1_cds_OWR41115.1_7434	0.0944957	0.0	0.074026	0.0	0.379089
lcl|KZ248640.1_cds_OWR49853.1_7435	0.0674133	0.0	1.03276	4.45531	7.90576
lcl|KZ248640.1_cds_OWR49854.1_7436	0.0	0.0	0.724854	3.33964	3.73981
lcl|KZ248640.1_cds_OWR45361.1_7437	596.689	289.537	208.688	181.663	78.3533
lcl|KZ248640.1_cds_OWR45362.1_7438	251.545	120.856	103.008	44.7279	20.8807
